t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1719505711,646,0.438120,0.436661,0.415946,0.381105,events/second
1719505741,655,0.435359,0.376933,0.404663,0.378418,events/second
1719505771,673,0.438572,0.475665,0.423739,0.385738,events/second
1719505801,682,0.435909,0.420918,0.412674,0.383009,events/second
1719505831,691,0.433345,0.367385,0.401703,0.380260,events/second
1719505861,709,0.436420,0.461628,0.420600,0.387465,events/second
1719505891,718,0.433940,0.412404,0.409835,0.384679,events/second
1719505921,736,0.436891,0.362221,0.399134,0.381875,events/second
1719505951,746,0.435075,0.446989,0.417784,0.388972,events/second
1719505980,1,0.070814,0.000000,0.000000,0.000000,events/second
1719506010,1,0.022647,0.010542,0.003041,0.001078,events/second
1719506040,19,0.256111,0.167404,0.043495,0.015191,events/second
1719506070,33,0.316626,0.350615,0.099604,0.035454,events/second
1719506100,51,0.379877,0.444530,0.147013,0.053937,events/second
1719506130,56,0.340881,0.332973,0.148798,0.057624,events/second
1719506160,75,0.385994,0.387997,0.179156,0.071046,events/second
1719506190,89,0.396712,0.485494,0.222407,0.089483,events/second
1719506220,99,0.389152,0.422935,0.232810,0.097460,events/second
1719506250,104,0.365562,0.319875,0.226431,0.099719,events/second
1719506280,114,0.362372,0.327595,0.236670,0.107384,events/second
1719506310,119,0.345246,0.266378,0.230134,0.109343,events/second
1719506340,129,0.344203,0.298812,0.240225,0.116717,events/second
1719506370,139,0.343326,0.248920,0.233351,0.118369,events/second
1719506401,148,0.340268,0.329476,0.255251,0.129752,events/second
1719506431,158,0.339747,0.326084,0.259394,0.135792,events/second
1719506461,172,0.347378,0.370801,0.278593,0.146578,events/second
1719506491,177,0.336999,0.287172,0.267804,0.147222,events/second
1719506521,187,0.336751,0.300451,0.273781,0.153293,events/second
1719506551,196,0.334819,0.244502,0.263450,0.153716,events/second
1719506581,202,0.328198,0.274571,0.269842,0.159574,events/second
