t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1719505561,4,0.003037,0.000000,0.000000,0.000000,events/second
1719505591,4,0.002970,0.000000,0.000000,0.000000,events/second
1719505621,4,0.002905,0.000000,0.000000,0.000000,events/second
1719505651,4,0.002843,0.000000,0.000000,0.000000,events/second
1719505681,4,0.002783,0.000000,0.000000,0.000000,events/second
1719505711,4,0.002726,0.000000,0.000000,0.000000,events/second
1719505741,4,0.002672,0.000000,0.000000,0.000000,events/second
1719505771,4,0.002619,0.000000,0.000000,0.000000,events/second
1719505801,4,0.002569,0.000000,0.000000,0.000000,events/second
1719505831,4,0.002520,0.000000,0.000000,0.000000,events/second
1719505861,4,0.002473,0.000000,0.000000,0.000000,events/second
1719505891,4,0.002428,0.000000,0.000000,0.000000,events/second
1719505921,4,0.002385,0.000000,0.000000,0.000000,events/second
1719505951,5,0.002929,0.000000,0.000000,0.000000,events/second
1719505980,0,0.000000,0.000000,0.000000,0.000000,events/second
1719506010,0,0.000000,0.000000,0.000000,0.000000,events/second
1719506040,0,0.000000,0.000000,0.000000,0.000000,events/second
1719506070,2,0.020715,0.000000,0.000000,0.000000,events/second
1719506100,4,0.031601,0.000000,0.000000,0.000000,events/second
1719506130,4,0.025542,0.000000,0.000000,0.000000,events/second
1719506160,5,0.026791,0.000000,0.000000,0.000000,events/second
1719506190,6,0.027692,0.000000,0.000000,0.000000,events/second
1719506220,6,0.024319,0.000000,0.000000,0.000000,events/second
1719506250,6,0.021676,0.000000,0.000000,0.000000,events/second
1719506280,6,0.019550,0.000000,0.000000,0.000000,events/second
1719506310,6,0.017804,0.000000,0.000000,0.000000,events/second
1719506340,6,0.016345,0.000000,0.000000,0.000000,events/second
1719506370,8,0.020142,0.000000,0.000000,0.000000,events/second
1719506401,8,0.018724,0.000000,0.000000,0.000000,events/second
1719506431,8,0.017491,0.000000,0.000000,0.000000,events/second
1719506461,9,0.018463,0.000000,0.000000,0.000000,events/second
1719506491,9,0.017390,0.000000,0.000000,0.000000,events/second
1719506521,9,0.016435,0.000000,0.000000,0.000000,events/second
1719506551,9,0.015579,0.000000,0.000000,0.000000,events/second
1719506581,9,0.014808,0.000000,0.000000,0.000000,events/second
